seed,split,aquifer_type,well,model,RMSE,MAE,R2,NSE,n_points,actual_range,actual_abs_mean,NRMSE_range,NRMSE_range_percent,NRMSE_mean,NRMSE_mean_percent
46,future_holdout,孔隙水,孔隙水3,DynamicGatedStacking,0.2442592481788043,0.2109778015104229,0.8123988438055647,0.8123988438055647,52,1.6600000000000108,112.4626923076923,0.1471441254089173,14.714412540891733,0.002171913575664,0.2171913575664037
46,selection,孔隙水,孔隙水4,LSTM,0.0908330798243204,0.0583737393938597,0.9059170722749696,0.9059170722749696,138,1.4699999999999989,35.51927536231884,0.0617912107648438,6.179121076484387,0.002557289778515,0.2557289778515078
46,selection,孔隙水,孔隙水4,Transformer,0.0829719153007289,0.049176905119671,0.9214972311994184,0.9214972311994184,138,1.4699999999999989,35.51927536231884,0.0564434797964143,5.644347979641432,0.0023359686945852,0.2335968694585222
46,selection,孔隙水,孔隙水4,TCN,0.0913180286529662,0.0610924178253811,0.904909791657642,0.904909791657642,138,1.4699999999999989,35.51927536231884,0.0621211079271879,6.212110792718794,0.0025709428956943,0.2570942895694384
46,selection,孔隙水,孔隙水4,DynamicGatedStacking,0.0821313188911164,0.0497720061987573,0.9230798118639172,0.9230798118639172,138,1.4699999999999989,35.51927536231884,0.0558716455041608,5.587164550416087,0.0023123027723208,0.2312302772320819
46,test,孔隙水,孔隙水4,LSTM,0.0469695007883772,0.0324398173408855,0.9696539010363334,0.9696539010363334,71,0.8699999999999974,35.25626760563381,0.0539879319406636,5.398793194066365,0.0013322312308768,0.1332231230876853
46,test,孔隙水,孔隙水4,Transformer,0.0484099903778394,0.0297274699448451,0.9677640128673688,0.9677640128673688,71,0.8699999999999974,35.25626760563381,0.055643667100965,5.564366710096501,0.001373088919092,0.1373088919092039
46,test,孔隙水,孔隙水4,TCN,0.0548361785107412,0.0427653983000326,0.9586376367637308,0.9586376367637308,71,0.8699999999999974,35.25626760563381,0.0630300902422314,6.303009024223146,0.0015553597199829,0.1555359719982911
46,test,孔隙水,孔隙水4,DynamicGatedStacking,0.0459664484578108,0.0275650750116412,0.9709361675818202,0.9709361675818202,71,0.8699999999999974,35.25626760563381,0.0528349982273689,5.283499822736896,0.0013037809042062,0.1303780904206252
46,future_holdout,孔隙水,孔隙水4,LSTM,0.0677946238085605,0.0574127392213685,0.9554684609247196,0.9554684609247196,52,0.9099999999999966,35.18057692307693,0.074499586602814,7.449958660281402,0.0019270469599402,0.1927046959940278
46,future_holdout,孔隙水,孔隙水4,Transformer,0.0639958026421436,0.0511725172091549,0.9603192222612608,0.9603192222612608,52,0.9099999999999966,35.18057692307693,0.0703250578485098,7.032505784850981,0.001819066321228,0.1819066321228098
46,future_holdout,孔隙水,孔隙水4,TCN,0.070234772860341,0.0551170063414697,0.9522050997691244,0.9522050997691244,52,0.9099999999999966,35.18057692307693,0.0771810690772981,7.718106907729815,0.0019964076488543,0.199640764885439
46,future_holdout,孔隙水,孔隙水4,DynamicGatedStacking,0.0638214553235193,0.0529521294058221,0.9605351368383288,0.9605351368383288,52,0.9099999999999966,35.18057692307693,0.0701334673884831,7.01334673884831,0.0018141105378421,0.1814110537842126
46,selection,孔隙水,孔隙水5,LSTM,0.0490452646805174,0.0368531337894454,0.9752926846205168,0.9752926846205168,138,1.1700000000000017,40.52177536231885,0.0419190296414678,4.191902964146786,0.0012103434324381,0.121034343243817
46,selection,孔隙水,孔隙水5,Transformer,0.0514829162111152,0.0403352332522045,0.9727756404344592,0.9727756404344592,138,1.1700000000000017,40.52177536231885,0.0440024924881325,4.400249248813259,0.0012705000151348,0.1270500015134803
46,selection,孔隙水,孔隙水5,TCN,0.0584016971962736,0.04280138175919,0.9649665965864132,0.9649665965864132,138,1.1700000000000017,40.52177536231885,0.0499159805096355,4.991598050963556,0.0014412423116727,0.1441242311672784
46,selection,孔隙水,孔隙水5,DynamicGatedStacking,0.0455918817906036,0.0328572888838909,0.9786495796684118,0.9786495796684118,138,1.1700000000000017,40.52177536231885,0.0389674203338491,3.896742033384918,0.0011251205403255,0.1125120540325571
46,test,孔隙水,孔隙水5,LSTM,0.0235069881065509,0.0185001930509467,0.9824388923278348,0.9824388923278348,71,0.5600000000000023,40.15161971830986,0.0419767644759836,4.1976764475983686,0.0005854555375715,0.0585455537571535
46,test,孔隙水,孔隙水5,Transformer,0.0374698477705888,0.0310337761968807,0.9553807991226502,0.9553807991226502,71,0.5600000000000023,40.15161971830986,0.0669104424474797,6.691044244747974,0.000933208872605,0.0933208872605004
46,test,孔隙水,孔隙水5,TCN,0.0354581019846041,0.027949489216128,0.960043365580551,0.960043365580551,71,0.5600000000000023,40.15161971830986,0.0633180392582214,6.331803925822142,0.000883105145779,0.0883105145779078
